,Date,Time,T,RH,AH,CO,CO_diff
376,26/03/2004,10.0,14.8,44.1,0.7407,3.1,0.8972834265541583
377,26/03/2004,11.0,16.8,35.3,0.6729,2.7,0.2994830616857708
378,26/03/2004,12.0,19.2,27.1,0.5976,2.0,0.02333242316609255
379,26/03/2004,13.0,19.1,26.2,0.5741,2.3,0.021682696817383097
380,26/03/2004,14.0,16.3,30.8,0.5683,1.9,0.06388233194899573
381,26/03/2004,15.0,14.2,36.8,0.5922,1.3,0.7271817846464144
382,26/03/2004,16.0,13.4,41.0,0.6292,1.9,0.06388233194899573
383,26/03/2004,17.0,14.2,43.3,0.6982,2.3,0.021682696817383097
384,26/03/2004,18.0,12.1,45.6,0.6403,2.4,0.06113278803447997
385,26/03/2004,19.0,10.4,48.0,0.6046,2.7,0.2994830616857708
386,26/03/2004,20.0,10.0,51.1,0.628,2.6,0.20003297046867383
387,26/03/2004,21.0,9.8,50.8,0.6172,1.5,0.42608196708060825
388,26/03/2004,22.0,9.7,50.4,0.6063,1.2,0.9077316934293177
389,26/03/2004,23.0,9.9,50.2,0.6103,1.1,1.1082816022122206
390,27/03/2004,0.0,9.4,53.4,0.63,1.5,0.42608196708060825
391,27/03/2004,1.0,8.6,57.8,0.6488,1.0,1.3288315109951239
392,27/03/2004,2.0,8.1,62.1,0.6746,1.2,0.9077316934293177
393,27/03/2004,3.0,7.9,63.5,0.6777,1.1,1.1082816022122206
395,27/03/2004,5.0,8.2,58.9,0.6444,0.8,1.82993132856093
396,27/03/2004,6.0,6.3,66.6,0.641,0.9,1.5693814197780274
397,27/03/2004,7.0,7.2,62.9,0.6396,1.1,1.1082816022122206
398,27/03/2004,8.0,7.2,63.9,0.65,1.5,0.42608196708060825
399,27/03/2004,9.0,11.1,50.5,0.6654,1.8,0.12443224073189879
400,27/03/2004,10.0,15.5,36.1,0.6313,2.1,0.002782514383189408
401,27/03/2004,11.0,17.8,29.2,0.592,2.1,0.002782514383189408
402,27/03/2004,12.0,17.6,30.1,0.6013,1.9,0.06388233194899573
403,27/03/2004,13.0,19.1,26.8,0.5861,2.1,0.002782514383189408
404,27/03/2004,14.0,17.7,28.6,0.5735,2.5,0.12058287925157687
405,27/03/2004,15.0,17.8,28.4,0.5737,1.9,0.06388233194899573
406,27/03/2004,16.0,18.7,26.0,0.5555,2.2,0.0022326056002862998
407,27/03/2004,17.0,17.1,31.3,0.6038,2.3,0.021682696817383097
408,27/03/2004,18.0,15.8,36.1,0.644,2.7,0.2994830616857708
409,27/03/2004,19.0,14.7,40.1,0.6657,3.0,0.7178333353370612
410,27/03/2004,20.0,13.6,44.9,0.6991,2.8,0.41893315290286726
411,27/03/2004,21.0,12.5,48.1,0.6946,2.2,0.0022326056002862998
412,27/03/2004,22.0,11.8,50.8,0.7042,1.6,0.30553205829770497
413,27/03/2004,23.0,10.9,56.1,0.7326,2.1,0.002782514383189408
414,28/03/2004,0.0,10.9,55.9,0.7277,2.3,0.021682696817383097
415,28/03/2004,1.0,10.3,58.1,0.7278,2.3,0.021682696817383097
416,28/03/2004,2.0,9.3,62.2,0.7294,1.7,0.204982149514802
417,28/03/2004,3.0,8.2,66.7,0.7276,2.2,0.0022326056002862998
418,28/03/2004,4.0,8.3,64.9,0.7124,1.3,0.7271817846464144
419,28/03/2004,5.0,9.6,58.5,0.7,0.8,1.82993132856093
420,28/03/2004,6.0,7.7,66.4,0.699,1.1,1.1082816022122206
421,28/03/2004,7.0,7.4,68.0,0.7043,1.4,0.5666318758635115
422,28/03/2004,8.0,9.7,58.6,0.7035,1.3,0.7271817846464144
423,28/03/2004,9.0,12.5,50.1,0.7242,1.9,0.06388233194899573
424,28/03/2004,10.0,16.8,36.9,0.7018,2.3,0.021682696817383097
425,28/03/2004,11.0,19.2,31.3,0.6887,2.3,0.021682696817383097
426,28/03/2004,12.0,21.3,26.4,0.6607,1.8,0.12443224073189879
427,28/03/2004,13.0,21.2,23.1,0.5768,1.4,0.5666318758635115
428,28/03/2004,14.0,18.6,25.0,0.5319,1.0,1.3288315109951239
429,28/03/2004,15.0,18.0,27.3,0.5594,1.4,0.5666318758635115
430,28/03/2004,16.0,18.2,28.3,0.5848,1.3,0.7271817846464144
431,28/03/2004,17.0,17.0,31.4,0.6048,1.3,0.7271817846464144
432,28/03/2004,18.0,15.6,35.0,0.617,1.4,0.5666318758635115
433,28/03/2004,19.0,14.1,40.2,0.6438,1.9,0.06388233194899573
434,28/03/2004,20.0,13.4,43.2,0.6623,1.8,0.12443224073189879
435,28/03/2004,21.0,12.3,46.8,0.6686,1.1,1.1082816022122206
436,28/03/2004,22.0,11.9,46.5,0.6449,1.1,1.1082816022122206
437,28/03/2004,23.0,11.5,46.6,0.6319,1.1,1.1082816022122206
438,29/03/2004,0.0,10.6,48.0,0.6135,0.9,1.5693814197780274
439,29/03/2004,1.0,10.7,45.8,0.5895,0.6,2.411031146126736
440,29/03/2004,2.0,10.4,46.6,0.5901,0.5,2.7315810549096398
441,29/03/2004,3.0,10.1,47.8,0.5913,0.7,2.1104812373438335
442,29/03/2004,4.0,11.3,46.9,0.628,0.6,2.411031146126736
443,29/03/2004,5.0,10.1,51.2,0.6341,0.7,2.1104812373438335
444,29/03/2004,6.0,9.9,50.7,0.6167,0.9,1.5693814197780274
445,29/03/2004,7.0,8.1,56.8,0.615,2.9,0.5583832441199642
446,29/03/2004,8.0,10.9,44.1,0.5748,4.1,3.7917843387251255
447,29/03/2004,9.0,11.8,37.6,0.5184,1.5,0.42608196708060825
448,29/03/2004,10.0,13.9,33.2,0.5222,1.5,0.42608196708060825
449,29/03/2004,11.0,15.6,30.1,0.5285,1.5,0.42608196708060825
450,29/03/2004,12.0,16.5,29.0,0.5406,1.4,0.5666318758635115
451,29/03/2004,13.0,17.5,27.9,0.5517,1.6,0.30553205829770497
452,29/03/2004,14.0,17.9,26.8,0.5446,1.5,0.42608196708060825
453,29/03/2004,15.0,18.2,26.1,0.5387,1.4,0.5666318758635115
454,29/03/2004,16.0,18.0,27.1,0.5522,1.5,0.42608196708060825
455,29/03/2004,17.0,17.0,28.9,0.5558,1.9,0.06388233194899573
456,29/03/2004,18.0,16.1,31.3,0.568,2.5,0.12058287925157687
457,29/03/2004,19.0,14.5,35.4,0.5839,2.1,0.002782514383189408
458,29/03/2004,20.0,13.2,37.9,0.5733,1.6,0.30553205829770497
459,29/03/2004,21.0,13.1,34.4,0.517,1.2,0.9077316934293177
460,29/03/2004,22.0,13.5,28.5,0.4405,1.1,1.1082816022122206
461,29/03/2004,23.0,12.4,31.9,0.4583,1.0,1.3288315109951239
462,30/03/2004,0.0,13.1,26.8,0.4023,1.0,1.3288315109951239
463,30/03/2004,1.0,11.6,33.6,0.4595,0.7,2.1104812373438335
464,30/03/2004,2.0,10.5,42.9,0.5442,0.7,2.1104812373438335
465,30/03/2004,3.0,11.7,38.7,0.5298,0.8,1.82993132856093
467,30/03/2004,5.0,12.9,33.9,0.5037,0.7,2.1104812373438335
468,30/03/2004,6.0,11.3,40.3,0.5376,1.1,1.1082816022122206
469,30/03/2004,7.0,11.9,38.4,0.5341,2.6,0.20003297046867383
470,30/03/2004,8.0,13.3,35.6,0.5416,4.0,3.41233424750803
471,30/03/2004,9.0,16.3,28.8,0.5305,4.2,4.191234429942225
472,30/03/2004,10.0,17.9,28.2,0.5741,4.7,6.488484886027709
473,30/03/2004,11.0,18.3,26.6,0.5529,3.9,3.052884156290933
474,30/03/2004,12.0,20.8,22.5,0.5463,3.7,2.3939839738567397
475,30/03/2004,13.0,22.4,20.0,0.5352,3.4,1.5556337002054486
476,30/03/2004,14.0,20.9,21.7,0.5295,2.2,0.0022326056002862998
477,30/03/2004,15.0,19.1,26.5,0.579,1.9,0.06388233194899573
478,30/03/2004,16.0,18.1,30.6,0.6295,1.6,0.30553205829770497
479,30/03/2004,17.0,17.3,34.7,0.6788,2.1,0.002782514383189408
480,30/03/2004,18.0,15.8,40.4,0.7228,2.2,0.0022326056002862998
481,30/03/2004,19.0,15.9,42.0,0.7541,2.7,0.2994830616857708
482,30/03/2004,20.0,15.9,43.5,0.779,2.4,0.06113278803447997
483,30/03/2004,21.0,15.0,46.1,0.7833,1.3,0.7271817846464144
484,30/03/2004,22.0,15.1,44.6,0.7574,1.2,0.9077316934293177
485,30/03/2004,23.0,14.9,43.5,0.7302,1.5,0.42608196708060825
486,31/03/2004,0.0,14.8,41.0,0.685,1.3,0.7271817846464144
487,31/03/2004,1.0,14.8,40.8,0.6814,1.0,1.3288315109951239
488,31/03/2004,2.0,14.8,40.8,0.6834,0.9,1.5693814197780274
489,31/03/2004,3.0,14.2,36.1,0.5823,0.5,2.7315810549096398
490,31/03/2004,4.0,14.5,36.1,0.5928,0.5,2.7315810549096398
491,31/03/2004,5.0,14.6,36.0,0.5947,0.6,2.411031146126736
492,31/03/2004,6.0,14.4,38.5,0.6291,1.0,1.3288315109951239
493,31/03/2004,7.0,13.8,58.2,0.9129,3.1,0.8972834265541583
494,31/03/2004,8.0,13.2,61.1,0.9256,4.1,3.7917843387251255
495,31/03/2004,9.0,10.4,74.4,0.9384,2.2,0.0022326056002862998
496,31/03/2004,10.0,11.5,71.0,0.9582,1.7,0.204982149514802
497,31/03/2004,11.0,12.2,70.0,0.9924,1.9,0.06388233194899573
498,31/03/2004,12.0,12.3,73.3,1.0442,2.9,0.5583832441199642
499,31/03/2004,13.0,11.3,78.1,1.0411,2.2,0.0022326056002862998
500,31/03/2004,14.0,13.6,69.2,1.0746,2.6,0.20003297046867383
501,31/03/2004,15.0,14.9,59.3,0.9974,3.1,0.8972834265541583
502,31/03/2004,16.0,15.7,50.9,0.8997,2.3,0.021682696817383097
503,31/03/2004,17.0,15.2,52.9,0.9087,2.4,0.06113278803447997
504,31/03/2004,18.0,15.5,50.8,0.8881,2.8,0.41893315290286726
505,31/03/2004,19.0,14.3,52.9,0.8581,2.7,0.2994830616857708
506,31/03/2004,20.0,13.2,56.0,0.8446,2.3,0.021682696817383097
507,31/03/2004,21.0,12.6,57.0,0.8315,1.5,0.42608196708060825
508,31/03/2004,22.0,12.3,57.8,0.8224,1.4,0.5666318758635115
509,31/03/2004,23.0,12.0,58.4,0.8164,1.2,0.9077316934293177
510,01/04/2004,0.0,12.0,61.6,0.8593,1.6,0.30553205829770497
511,01/04/2004,1.0,11.5,63.9,0.8652,1.2,0.9077316934293177
512,01/04/2004,2.0,10.7,67.2,0.863,1.1,1.1082816022122206
513,01/04/2004,3.0,9.0,73.1,0.8394,0.9,1.5693814197780274
514,01/04/2004,4.0,10.2,66.6,0.8299,0.7,2.1104812373438335
515,01/04/2004,5.0,11.0,63.7,0.8325,0.9,1.5693814197780274
516,01/04/2004,6.0,9.6,68.8,0.8243,1.7,0.204982149514802
517,01/04/2004,7.0,9.5,69.6,0.8273,4.2,4.191234429942225
518,01/04/2004,8.0,11.9,60.9,0.8455,6.2,16.38023625428416
519,01/04/2004,9.0,16.2,48.6,0.8892,4.6,5.9890347948106095
520,01/04/2004,10.0,19.2,39.6,0.8693,2.8,0.41893315290286726
521,01/04/2004,11.0,19.7,38.4,0.8743,1.6,0.30553205829770497
522,01/04/2004,12.0,20.6,36.7,0.8797,1.7,0.204982149514802
523,01/04/2004,13.0,21.8,33.9,0.8771,1.7,0.204982149514802
524,01/04/2004,14.0,-200.0,-200.0,-200.0,1.7,0.204982149514802
525,01/04/2004,15.0,-200.0,-200.0,-200.0,1.9,0.06388233194899573
526,01/04/2004,16.0,-200.0,-200.0,-200.0,2.3,0.021682696817383097
527,01/04/2004,17.0,23.6,27.5,0.7913,3.3,1.3161836089883514
528,01/04/2004,18.0,22.8,32.1,0.8814,4.2,4.191234429942225
529,01/04/2004,19.0,20.8,36.7,0.8878,5.5,11.204085615764482
530,01/04/2004,20.0,18.3,40.9,0.8493,4.9,7.547385068461904
531,01/04/2004,21.0,16.8,44.0,0.8341,2.5,0.12058287925157687
532,01/04/2004,22.0,15.8,48.0,0.8569,2.0,0.02333242316609255
533,01/04/2004,23.0,14.9,52.0,0.8757,2.0,0.02333242316609255
534,02/04/2004,0.0,14.1,54.4,0.8701,2.0,0.02333242316609255
535,02/04/2004,1.0,13.3,58.8,0.8922,1.3,0.7271817846464144
536,02/04/2004,2.0,13.3,60.9,0.9229,1.0,1.3288315109951239
537,02/04/2004,3.0,11.8,64.3,0.8869,0.9,1.5693814197780274
539,02/04/2004,5.0,11.3,72.9,0.9738,0.7,2.1104812373438335
540,02/04/2004,6.0,11.4,71.8,0.9671,1.1,1.1082816022122206
541,02/04/2004,7.0,11.9,73.7,1.0254,2.6,0.20003297046867383
542,02/04/2004,8.0,12.6,70.2,1.0221,3.9,3.052884156290933
543,02/04/2004,9.0,13.6,65.3,1.0136,5.0,8.106835159679
544,02/04/2004,10.0,16.9,52.3,1.0013,3.3,1.3161836089883514
545,02/04/2004,11.0,19.4,44.1,0.9855,2.9,0.5583832441199642
546,02/04/2004,12.0,22.9,33.8,0.9322,3.1,0.8972834265541583
547,02/04/2004,13.0,23.6,31.3,0.9001,3.0,0.7178333353370612
548,02/04/2004,14.0,24.7,30.5,0.9371,2.7,0.2994830616857708
549,02/04/2004,15.0,26.1,27.3,0.9101,2.7,0.2994830616857708
550,02/04/2004,16.0,27.6,22.8,0.8288,2.6,0.20003297046867383
551,02/04/2004,17.0,26.9,22.3,0.7792,3.7,2.3939839738567397
552,02/04/2004,18.0,24.3,30.1,0.9012,4.5,5.509584703593514
553,02/04/2004,19.0,21.2,40.1,0.9978,4.7,6.488484886027709
554,02/04/2004,20.0,19.4,42.5,0.9483,5.5,11.204085615764482
555,02/04/2004,21.0,18.5,43.0,0.9074,3.0,0.7178333353370612
556,02/04/2004,22.0,17.8,47.0,0.9467,1.9,0.06388233194899573
557,02/04/2004,23.0,16.8,53.2,1.01,2.3,0.021682696817383097
558,03/04/2004,0.0,17.1,51.8,0.999,1.6,0.30553205829770497
559,03/04/2004,1.0,16.2,54.2,0.9933,1.3,0.7271817846464144
560,03/04/2004,2.0,15.1,58.2,0.9886,1.2,0.9077316934293177
561,03/04/2004,3.0,15.1,57.6,0.9796,0.9,1.5693814197780274
562,03/04/2004,4.0,14.5,58.0,0.9488,0.8,1.82993132856093
563,03/04/2004,5.0,13.7,61.6,0.9631,0.8,1.82993132856093
564,03/04/2004,6.0,13.9,59.6,0.9408,0.9,1.5693814197780274
565,03/04/2004,7.0,13.3,61.7,0.9399,2.0,0.02333242316609255
566,03/04/2004,8.0,15.1,55.8,0.9486,3.0,0.7178333353370612
567,03/04/2004,9.0,17.0,50.5,0.9684,3.1,0.8972834265541583
616,05/04/2004,10.0,15.6,57.4,1.0075,3.1,0.8972834265541583
617,05/04/2004,11.0,16.6,55.2,1.0382,3.0,0.7178333353370612
618,05/04/2004,12.0,17.0,54.3,1.0434,3.2,1.0967335177712554
619,05/04/2004,13.0,18.0,51.5,1.0552,3.1,0.8972834265541583
620,05/04/2004,14.0,19.5,47.5,1.0653,2.5,0.12058287925157687
621,05/04/2004,15.0,21.6,41.7,1.0606,2.1,0.002782514383189408
622,05/04/2004,16.0,22.2,38.3,1.0106,2.0,0.02333242316609255
623,05/04/2004,17.0,20.3,42.8,1.0053,3.2,1.0967335177712554
624,05/04/2004,18.0,19.7,45.4,1.0312,4.1,3.7917843387251255
625,05/04/2004,19.0,18.8,47.5,1.0199,3.9,3.052884156290933
626,05/04/2004,20.0,17.9,49.4,1.0064,3.1,0.8972834265541583
627,05/04/2004,21.0,17.5,50.9,1.009,2.0,0.02333242316609255
628,05/04/2004,22.0,17.4,51.8,1.023,1.7,0.204982149514802
629,05/04/2004,23.0,17.0,53.9,1.0363,1.6,0.30553205829770497
630,06/04/2004,0.0,16.6,55.4,1.0408,1.0,1.3288315109951239
631,06/04/2004,1.0,15.9,57.0,1.0224,0.8,1.82993132856093
632,06/04/2004,2.0,15.0,59.2,1.0059,0.5,2.7315810549096398
633,06/04/2004,3.0,14.5,61.4,1.0041,0.5,2.7315810549096398
634,06/04/2004,4.0,14.1,61.6,0.9883,0.5,2.7315810549096398
635,06/04/2004,5.0,14.6,58.8,0.9711,0.8,1.82993132856093
636,06/04/2004,6.0,14.4,58.9,0.9594,1.7,0.204982149514802
637,06/04/2004,7.0,15.3,55.2,0.9538,4.5,5.509584703593514
638,06/04/2004,8.0,16.2,52.5,0.9576,6.2,16.38023625428416
639,06/04/2004,9.0,18.4,46.3,0.9734,4.4,5.050134612376419
640,06/04/2004,10.0,19.6,41.8,0.9407,2.9,0.5583832441199642
641,06/04/2004,11.0,20.2,40.1,0.937,1.6,0.30553205829770497
642,06/04/2004,12.0,20.9,36.6,0.8939,2.6,0.20003297046867383
643,06/04/2004,13.0,20.4,34.7,0.8229,2.9,0.5583832441199642
644,06/04/2004,14.0,19.3,35.4,0.7813,2.5,0.12058287925157687
645,06/04/2004,15.0,18.6,36.9,0.7829,1.9,0.06388233194899573
646,06/04/2004,16.0,18.8,36.8,0.7883,1.9,0.06388233194899573
647,06/04/2004,17.0,17.5,40.6,0.8068,2.7,0.2994830616857708
648,06/04/2004,18.0,16.8,44.3,0.8428,3.0,0.7178333353370612
649,06/04/2004,19.0,16.3,47.7,0.8746,3.3,1.3161836089883514
650,06/04/2004,20.0,15.6,50.7,0.8947,3.2,1.0967335177712554
651,06/04/2004,21.0,15.7,49.4,0.8768,1.8,0.12443224073189879
652,06/04/2004,22.0,15.8,48.6,0.8653,1.3,0.7271817846464144
653,06/04/2004,23.0,15.7,47.0,0.8325,1.1,1.1082816022122206
654,07/04/2004,0.0,15.7,45.9,0.8121,0.9,1.5693814197780274
655,07/04/2004,1.0,15.6,44.9,0.792,0.7,2.1104812373438335
656,07/04/2004,2.0,15.6,44.4,0.7827,0.4,3.072130963692543
657,07/04/2004,3.0,16.1,42.4,0.7718,0.3,3.4326808724754456
658,07/04/2004,4.0,15.7,45.4,0.8063,0.3,3.4326808724754456
659,07/04/2004,5.0,15.3,50.1,0.8617,0.3,3.4326808724754456
660,07/04/2004,6.0,14.2,58.6,0.9443,0.8,1.82993132856093
661,07/04/2004,7.0,14.3,58.2,0.9431,2.8,0.41893315290286726
662,07/04/2004,8.0,15.0,52.0,0.8817,3.1,0.8972834265541583
663,07/04/2004,9.0,13.6,61.4,0.9519,2.3,0.021682696817383097
664,07/04/2004,10.0,16.1,53.1,0.9675,1.6,0.30553205829770497
665,07/04/2004,11.0,16.6,44.3,0.8294,1.5,0.42608196708060825
666,07/04/2004,12.0,17.4,40.3,0.7922,1.6,0.30553205829770497
667,07/04/2004,13.0,18.1,42.2,0.8679,1.8,0.12443224073189879
668,07/04/2004,14.0,14.4,51.8,0.8433,1.4,0.5666318758635115
669,07/04/2004,15.0,10.9,76.4,0.9953,1.9,0.06388233194899573
670,07/04/2004,16.0,16.4,47.7,0.8819,1.2,0.9077316934293177
671,07/04/2004,17.0,18.0,37.1,0.7598,2.3,0.021682696817383097
672,07/04/2004,18.0,14.7,48.7,0.8089,3.3,1.3161836089883514
673,07/04/2004,19.0,11.3,71.3,0.9514,3.1,0.8972834265541583
674,07/04/2004,20.0,10.0,74.0,0.9087,3.3,1.3161836089883514
675,07/04/2004,21.0,9.8,71.8,0.8702,1.2,0.9077316934293177
676,07/04/2004,22.0,9.3,75.2,0.8796,1.3,0.7271817846464144
677,07/04/2004,23.0,9.6,76.0,0.9088,1.9,0.06388233194899573
678,08/04/2004,0.0,9.3,75.0,0.8799,1.4,0.5666318758635115
679,08/04/2004,1.0,9.0,76.7,0.8825,1.5,0.42608196708060825
680,08/04/2004,2.0,8.2,79.6,0.8672,1.1,1.1082816022122206
681,08/04/2004,3.0,7.6,80.6,0.8437,0.8,1.82993132856093
683,08/04/2004,5.0,8.1,72.1,0.7798,0.8,1.82993132856093
684,08/04/2004,6.0,8.1,70.4,0.7609,1.1,1.1082816022122206
685,08/04/2004,7.0,8.1,70.5,0.7627,2.6,0.20003297046867383
686,08/04/2004,8.0,9.9,64.3,0.7859,5.1,8.686285250896093
687,08/04/2004,9.0,13.0,54.2,0.809,4.2,4.191234429942225
688,08/04/2004,10.0,16.5,42.6,0.7912,2.6,0.20003297046867383
689,08/04/2004,11.0,19.3,34.2,0.7566,2.4,0.06113278803447997
690,08/04/2004,12.0,21.5,27.4,0.6941,2.1,0.002782514383189408
691,08/04/2004,13.0,20.4,26.7,0.6323,2.6,0.20003297046867383
692,08/04/2004,14.0,20.6,22.6,0.5432,2.8,0.41893315290286726
693,08/04/2004,15.0,20.6,24.8,0.5931,2.5,0.12058287925157687
694,08/04/2004,16.0,21.0,25.4,0.6264,1.9,0.06388233194899573
695,08/04/2004,17.0,21.5,24.5,0.6203,3.6,2.0945338826396425
696,08/04/2004,18.0,19.3,28.6,0.6357,4.6,5.9890347948106095
697,08/04/2004,19.0,18.0,32.9,0.6737,6.3,17.199686345501252
698,08/04/2004,20.0,15.8,39.8,0.7096,4.3,4.610684521159319
699,08/04/2004,21.0,15.3,41.5,0.7194,1.6,0.30553205829770497
700,08/04/2004,22.0,14.1,46.0,0.7363,1.4,0.5666318758635115
701,08/04/2004,23.0,-200.0,-200.0,-200.0,2.0,0.02333242316609255
702,09/04/2004,0.0,-200.0,-200.0,-200.0,2.4,0.06113278803447997
703,09/04/2004,1.0,-200.0,-200.0,-200.0,1.8,0.12443224073189879
704,09/04/2004,2.0,-200.0,-200.0,-200.0,1.0,1.3288315109951239
705,09/04/2004,3.0,-200.0,-200.0,-200.0,1.0,1.3288315109951239
706,09/04/2004,4.0,-200.0,-200.0,-200.0,1.0,1.3288315109951239
707,09/04/2004,5.0,-200.0,-200.0,-200.0,0.9,1.5693814197780274
708,09/04/2004,6.0,-200.0,-200.0,-200.0,1.5,0.42608196708060825
709,09/04/2004,7.0,-200.0,-200.0,-200.0,2.6,0.20003297046867383
710,09/04/2004,8.0,-200.0,-200.0,-200.0,2.9,0.5583832441199642
711,09/04/2004,9.0,-200.0,-200.0,-200.0,2.7,0.2994830616857708
712,09/04/2004,10.0,-200.0,-200.0,-200.0,2.4,0.06113278803447997
713,09/04/2004,11.0,-200.0,-200.0,-200.0,2.6,0.20003297046867383
714,09/04/2004,12.0,-200.0,-200.0,-200.0,4.1,3.7917843387251255
715,09/04/2004,13.0,-200.0,-200.0,-200.0,4.3,4.610684521159319
716,09/04/2004,14.0,-200.0,-200.0,-200.0,2.2,0.0022326056002862998
717,09/04/2004,15.0,-200.0,-200.0,-200.0,3.4,1.5556337002054486
718,09/04/2004,16.0,-200.0,-200.0,-200.0,3.6,2.0945338826396425
719,09/04/2004,17.0,-200.0,-200.0,-200.0,2.5,0.12058287925157687
720,09/04/2004,18.0,-200.0,-200.0,-200.0,2.8,0.41893315290286726
721,09/04/2004,19.0,-200.0,-200.0,-200.0,3.4,1.5556337002054486
722,09/04/2004,20.0,-200.0,-200.0,-200.0,3.0,0.7178333353370612
723,09/04/2004,21.0,-200.0,-200.0,-200.0,2.1,0.002782514383189408
724,09/04/2004,22.0,-200.0,-200.0,-200.0,2.4,0.06113278803447997
725,09/04/2004,23.0,12.0,67.9,0.9523,2.3,0.021682696817383097
726,10/04/2004,0.0,12.0,66.9,0.9336,1.3,0.7271817846464144
727,10/04/2004,1.0,11.5,70.1,0.9503,1.7,0.204982149514802
728,10/04/2004,2.0,11.4,69.8,0.939,1.7,0.204982149514802
729,10/04/2004,3.0,11.1,69.3,0.9128,1.0,1.3288315109951239
730,10/04/2004,4.0,10.8,70.3,0.9092,0.8,1.82993132856093
731,10/04/2004,5.0,10.2,73.4,0.9129,1.0,1.3288315109951239
732,10/04/2004,6.0,10.8,70.5,0.9142,1.4,0.5666318758635115
733,10/04/2004,7.0,11.0,71.0,0.9279,1.7,0.204982149514802
734,10/04/2004,8.0,12.4,64.0,0.9206,2.0,0.02333242316609255
735,10/04/2004,9.0,15.0,53.1,0.8993,2.0,0.02333242316609255
736,10/04/2004,10.0,16.6,44.4,0.8313,1.9,0.06388233194899573
737,10/04/2004,11.0,18.0,38.4,0.7862,2.1,0.002782514383189408
738,10/04/2004,12.0,20.6,30.0,0.7213,1.8,0.12443224073189879
739,10/04/2004,13.0,19.9,26.7,0.6137,1.5,0.42608196708060825
740,10/04/2004,14.0,19.8,23.1,0.5283,1.3,0.7271817846464144
741,10/04/2004,15.0,21.4,22.7,0.5722,1.4,0.5666318758635115
742,10/04/2004,16.0,22.1,21.3,0.5605,1.5,0.42608196708060825
743,10/04/2004,17.0,21.1,24.5,0.604,1.7,0.204982149514802
744,10/04/2004,18.0,18.3,31.6,0.6562,2.0,0.02333242316609255
745,10/04/2004,19.0,16.1,35.0,0.6372,2.5,0.12058287925157687
746,10/04/2004,20.0,14.8,41.5,0.6929,2.4,0.06113278803447997
747,10/04/2004,21.0,13.2,50.3,0.7577,2.0,0.02333242316609255
748,10/04/2004,22.0,12.3,55.5,0.7916,2.9,0.5583832441199642
749,10/04/2004,23.0,11.8,56.6,0.7833,2.5,0.12058287925157687
750,11/04/2004,0.0,11.2,56.2,0.7469,1.4,0.5666318758635115
751,11/04/2004,1.0,11.0,56.6,0.7418,1.2,0.9077316934293177
752,11/04/2004,2.0,9.3,64.3,0.7531,1.0,1.3288315109951239
753,11/04/2004,3.0,8.8,66.0,0.7501,1.0,1.3288315109951239
755,11/04/2004,5.0,7.7,70.7,0.7463,0.7,2.1104812373438335
756,11/04/2004,6.0,7.4,71.0,0.7346,0.8,1.82993132856093
757,11/04/2004,7.0,8.2,66.6,0.7283,0.9,1.5693814197780274
758,11/04/2004,8.0,8.7,64.3,0.7267,1.1,1.1082816022122206
759,11/04/2004,9.0,13.0,47.9,0.7116,1.0,1.3288315109951239
760,11/04/2004,10.0,17.4,35.4,0.699,1.6,0.30553205829770497
761,11/04/2004,11.0,20.2,29.2,0.683,1.8,0.12443224073189879
762,11/04/2004,12.0,22.7,22.9,0.6224,2.6,0.20003297046867383
763,11/04/2004,13.0,22.3,22.4,0.5955,1.1,1.1082816022122206
764,11/04/2004,14.0,22.2,18.9,0.4993,0.6,2.411031146126736
765,11/04/2004,15.0,22.0,19.0,0.4969,0.9,1.5693814197780274
766,11/04/2004,16.0,21.0,23.6,0.5788,1.0,1.3288315109951239
767,11/04/2004,17.0,19.6,27.4,0.6162,1.2,0.9077316934293177
768,11/04/2004,18.0,17.9,30.8,0.6258,1.4,0.5666318758635115
769,11/04/2004,19.0,16.4,35.3,0.6532,2.0,0.02333242316609255
770,11/04/2004,20.0,15.6,37.5,0.6575,1.1,1.1082816022122206
771,11/04/2004,21.0,15.5,36.7,0.6438,1.1,1.1082816022122206
772,11/04/2004,22.0,14.5,39.0,0.6428,1.1,1.1082816022122206
773,11/04/2004,23.0,14.2,38.2,0.6163,1.1,1.1082816022122206
774,12/04/2004,0.0,13.7,38.3,0.5957,0.7,2.1104812373438335
775,12/04/2004,1.0,14.1,34.0,0.5442,0.6,2.411031146126736
776,12/04/2004,2.0,14.6,34.0,0.5605,0.7,2.1104812373438335
777,12/04/2004,3.0,14.4,32.8,0.5364,0.6,2.411031146126736
778,12/04/2004,4.0,13.9,30.9,0.4868,0.3,3.4326808724754456
779,12/04/2004,5.0,13.5,37.9,0.5852,0.3,3.4326808724754456
780,12/04/2004,6.0,13.9,43.6,0.6871,0.4,3.072130963692543
781,12/04/2004,7.0,13.5,50.1,0.7706,0.5,2.7315810549096398
782,12/04/2004,8.0,13.3,53.6,0.8169,0.6,2.411031146126736
783,12/04/2004,9.0,13.4,56.0,0.8576,0.8,1.82993132856093
784,12/04/2004,10.0,13.0,59.6,0.886,1.0,1.3288315109951239
785,12/04/2004,11.0,12.7,62.7,0.9173,1.3,0.7271817846464144
786,12/04/2004,12.0,12.1,60.5,0.8505,1.1,1.1082816022122206
787,12/04/2004,13.0,11.2,64.4,0.8537,0.6,2.411031146126736
